ENSG_ID	AltIso_heart	AltIso_brain
10583	ENSG00000164440	31.19	0
10584	ENSG00000164458	0	0
10585	ENSG00000164463	2.34	2.3
10586	ENSG00000164465	0.2	1.25
10587	ENSG00000164466	4.23	13.29
10588	ENSG00000164483	0	0.29
10589	ENSG00000164485	0	0
10590	ENSG00000164488	0.24	0.25
10591	ENSG00000164494	2.16	0.32
10592	ENSG00000164500	0	0
10593	ENSG00000164506	1.69	6.66
10594	ENSG00000164508	0	0
10595	ENSG00000164509	0	0
10596	ENSG00000164512	0	0.45
10597	ENSG00000164519	0.22	0
10598	ENSG00000164530	8.09	3.06
10599	ENSG00000164532	5.65	0
10600	ENSG00000164535	1.65	5.57
10601	ENSG00000164542	0.3	2.19
10602	ENSG00000164543	6.16	2.32
10603	ENSG00000164548	8.65	11.75
10604	ENSG00000164574	2.56	3.21
10605	ENSG00000164576	7.8	5.79
10606	ENSG00000164587	205.68	122.89
10607	ENSG00000164588	0.21	6.42
10608	ENSG00000164591	0.63	0.59
10609	ENSG00000164597	6.68	3.95
10610	ENSG00000164600	0	11.37
10611	ENSG00000164603	6.94	5.7
10612	ENSG00000164604	0.03	1.77
10613	ENSG00000164608	0.24	0.66
10614	ENSG00000164609	11.87	21.28
10615	ENSG00000164610	8.39	2.7
10616	ENSG00000164611	0.3	4.01
10617	ENSG00000164615	6.05	15.69
10618	ENSG00000164616	0	0
10619	ENSG00000164619	0.29	2.24
10620	ENSG00000164620	0.51	7.14
10621	ENSG00000164621	0	0
10622	ENSG00000164626	0	0
10623	ENSG00000164631	2.13	4.4
10624	ENSG00000164638	0.37	3.66
10625	ENSG00000164645	0	0
10626	ENSG00000164647	0.99	0.34
10627	ENSG00000164649	6.59	2.79
10628	ENSG00000164654	5.28	4.32
10629	ENSG00000164659	2.59	18.15
10630	ENSG00000164663	0.67	0.69
10631	ENSG00000164669	0.77	0
10632	ENSG00000164674	1.83	0.14
10633	ENSG00000164675	0	0.16
10634	ENSG00000164683	7.96	8.21
10635	ENSG00000164684	3.95	2.48
10636	ENSG00000164690	0	0.58
10637	ENSG00000164691	0	0.15
10638	ENSG00000164692	27.99	1.93
10639	ENSG00000164695	0.67	0.06
10640	ENSG00000164707	0	0.5
10641	ENSG00000164708	399.33	7.5
10642	ENSG00000164711	0	0
10643	ENSG00000164713	38.92	15.44
10644	ENSG00000164715	4.37	10.88
10645	ENSG00000164733	138.38	108.1
10646	ENSG00000164736	8.05	0.72
10647	ENSG00000164740	0.12	0.36
10648	ENSG00000164742	1.25	20.75
10649	ENSG00000164744	0	0
10650	ENSG00000164746	0	0
10651	ENSG00000164749	0	0
10652	ENSG00000164751	19.19	9.9
10653	ENSG00000164754	24.41	27.22
10654	ENSG00000164756	0	0.02
10655	ENSG00000164758	3.32	3.98
10656	ENSG00000164761	1.03	0.46
10657	ENSG00000164764	0.64	0.33
10658	ENSG00000164776	10.1	5.44
10659	ENSG00000164794	0	7.58
10660	ENSG00000164796	0	0.52
10661	ENSG00000164808	2.48	9.36
10662	ENSG00000164815	1.26	5.12
10663	ENSG00000164816	0	0
10664	ENSG00000164818	4.8	2.31
10665	ENSG00000164821	0	0
10666	ENSG00000164822	0	0
10667	ENSG00000164823	1.35	4.22
10668	ENSG00000164825	0.84	0.22
10669	ENSG00000164828	23.07	14.39
10670	ENSG00000164841	0.21	1.15
10671	ENSG00000164845	0	0
10672	ENSG00000164853	0	0
10673	ENSG00000164855	0.11	0
10674	ENSG00000164867	3.1	2.58
10675	ENSG00000164879	2.15	0
10676	ENSG00000164880	7.9	14.13
10677	ENSG00000164885	3.2	24.59
10678	ENSG00000164889	14.9	9.06
10679	ENSG00000164893	0.05	0
10680	ENSG00000164896	13.12	16.81
10681	ENSG00000164897	14.4	13.08
10682	ENSG00000164898	9.49	2.95
10683	ENSG00000164902	7.63	10.36
10684	ENSG00000164904	8.63	26.42
10685	ENSG00000164916	2.36	8.52
10686	ENSG00000164917	1.91	4.39
10687	ENSG00000164919	485.49	187.93
10688	ENSG00000164920	1.31	0
10689	ENSG00000164924	60.69	262.02
10690	ENSG00000164930	1.54	0.62
10691	ENSG00000164932	0.67	1.14
10692	ENSG00000164933	2.97	5.13
10693	ENSG00000164935	0	0
10694	ENSG00000164941	3.18	1.23
10695	ENSG00000164944	3.55	5.13
10696	ENSG00000164949	4.52	2.07
10697	ENSG00000164951	5.82	30.66
10698	ENSG00000164953	3.07	0.43
10699	ENSG00000164961	3.74	5.99
10700	ENSG00000164970	12.89	74.92
10701	ENSG00000164972	12.1	9.36
10702	ENSG00000164975	11.42	6.73
10703	ENSG00000164983	15.89	8.2
10704	ENSG00000164985	17.81	134.26
10705	ENSG00000164989	0.06	0.23
10706	ENSG00000165006	19.7	29.83
10707	ENSG00000165023	0.04	73.36
10708	ENSG00000165025	0.51	0.29
10709	ENSG00000165028	4.23	0.91
10710	ENSG00000165029	0.96	0
10711	ENSG00000165030	0.44	0
10712	ENSG00000165046	0.13	0.96
10713	ENSG00000165055	3.7	3.82
10714	ENSG00000165059	0.11	0
10715	ENSG00000165060	2.53	0.44
10716	ENSG00000165061	0.58	8.34
10717	ENSG00000165071	2.91	0
10718	ENSG00000165072	1.65	0.25
10719	ENSG00000165076	0	0
10720	ENSG00000165078	0	0.13
10721	ENSG00000165084	0	1.51
10722	ENSG00000165091	0.05	0.15
10723	ENSG00000165092	4.5	17.92
10724	ENSG00000165097	2.22	4.26
10725	ENSG00000165105	0	0
10726	ENSG00000165111	0	0
10727	ENSG00000165113	5.87	1.01
10728	ENSG00000165115	0	0
10729	ENSG00000165118	0.36	0.75
10730	ENSG00000165119	97.72	132.12
10731	ENSG00000165120	0	0
10732	ENSG00000165125	0	1.94
10733	ENSG00000165131	0	0.37
10734	ENSG00000165138	0.6	1.7
10735	ENSG00000165140	1.49	0.67
10736	ENSG00000165156	3.44	5.85
10737	ENSG00000165164	0	0
10738	ENSG00000165168	9.07	4.58
10739	ENSG00000165169	5.71	44.53
10740	ENSG00000165171	0	0
10741	ENSG00000165178	2.75	1.14
10742	ENSG00000165181	0	0
10743	ENSG00000165182	0	0
10744	ENSG00000165185	0.45	1.87
10745	ENSG00000165186	0.13	1.91
10746	ENSG00000165192	15.61	0
10747	ENSG00000165194	0.18	4.07
10748	ENSG00000165195	0	0
10749	ENSG00000165197	1.72	0.09
10750	ENSG00000165202	0	0
10751	ENSG00000165204	0	0
10752	ENSG00000165209	4.1	12.93
10753	ENSG00000165219	2.14	5.13
10754	ENSG00000165233	7.67	6.29
10755	ENSG00000165238	39.09	21.57
10756	ENSG00000165244	0.92	0.34
10757	ENSG00000165246	0	2.93
10758	ENSG00000165259	0.25	0.83
10759	ENSG00000165264	53.61	28.52
10760	ENSG00000165269	27.96	0
10761	ENSG00000165272	2.45	0
10762	ENSG00000165275	0.86	2
10763	ENSG00000165282	3.92	4.93
10764	ENSG00000165283	37.47	16.72
10765	ENSG00000165288	0.68	0.97
10766	ENSG00000165300	0.04	12.34
10767	ENSG00000165304	0.18	0
10768	ENSG00000165309	0	0
10769	ENSG00000165312	15.89	2.28
10770	ENSG00000165322	4.18	4.39
10771	ENSG00000165323	0.04	1.36
10772	ENSG00000165325	0	0.07
10773	ENSG00000165349	0	0.32
10774	ENSG00000165355	0.85	3.15
10775	ENSG00000165359	0.54	0.49
10776	ENSG00000165366	0.32	0.44
10777	ENSG00000165370	0	0
10778	ENSG00000165376	0	0.03
10779	ENSG00000165379	0.13	6.22
10780	ENSG00000165383	0	0
10781	ENSG00000165392	0.48	0.57
10782	ENSG00000165406	7.5	5.24
10783	ENSG00000165409	0	0.29
10784	ENSG00000165410	188.88	57.2
10785	ENSG00000165416	21.11	23.54
10786	ENSG00000165417	3.35	10.09
10787	ENSG00000165424	13.7	30.03
10788	ENSG00000165429	0	0
10789	ENSG00000165434	0.31	10.86
10790	ENSG00000165443	0	84.27
10791	ENSG00000165449	0.03	0.59
10792	ENSG00000165457	12.89	1.81
10793	ENSG00000165458	8.97	5.89
10794	ENSG00000165462	0	0
10795	ENSG00000165471	0	0
10796	ENSG00000165475	8	25.75
10797	ENSG00000165476	3.93	17.97
10798	ENSG00000165478	0.13	49.93
10799	ENSG00000165480	0.07	0.15
10800	ENSG00000165487	8.81	3.2
10801	ENSG00000165490	0.03	0
10802	ENSG00000165494	2.12	2.09
10803	ENSG00000165495	0.4	17.32
10804	ENSG00000165496	0	0
10805	ENSG00000165501	2.1	0.36
10806	ENSG00000165502	193.17	244.34
10807	ENSG00000165509	0	0
10808	ENSG00000165511	0.28	0.57
10809	ENSG00000165512	2.65	3.45
10810	ENSG00000165516	12.36	11.45
10811	ENSG00000165521	0.02	0.38
10812	ENSG00000165525	11.11	22.74
10813	ENSG00000165526	10.26	6.59
10814	ENSG00000165533	1.9	2.83
10815	ENSG00000165548	1.02	5.96
10816	ENSG00000165553	0	10.42
10817	ENSG00000165555	0.14	0.15
10818	ENSG00000165556	0	0
10819	ENSG00000165566	0	17.38
10820	ENSG00000165568	0.09	0.62
10821	ENSG00000165572	1.3	5.87
10822	ENSG00000165583	0	0
10823	ENSG00000165584	0	0
10824	ENSG00000165588	0	0.04
10825	ENSG00000165591	0	0.21
10826	ENSG00000165606	0	0.2
10827	ENSG00000165609	2.23	4.09
10828	ENSG00000165617	1.65	4.25
10829	ENSG00000165618	0	0
10830	ENSG00000165621	0.12	0.2
10831	ENSG00000165623	0	0
10832	ENSG00000165626	2.06	0.85
10833	ENSG00000165629	217.89	41.91
10834	ENSG00000165632	3.8	4.13
10835	ENSG00000165633	4.59	1.03
10836	ENSG00000165637	49.61	12.04
10837	ENSG00000165643	0	2.64
10838	ENSG00000165644	8.65	1.03
10839	ENSG00000165646	0.08	0.09
10840	ENSG00000165650	2.47	7.31
10841	ENSG00000165659	1.24	0.55
10842	ENSG00000165660	5.35	7.48
10843	ENSG00000165661	1.46	2.2
10844	ENSG00000165669	6.68	8.56
10845	ENSG00000165671	3.37	3.92
10846	ENSG00000165672	44.73	20.73
10847	ENSG00000165675	2.75	2.44
10848	ENSG00000165678	161.75	107.62
10849	ENSG00000165684	0	0.01
10850	ENSG00000165685	0	0
10851	ENSG00000165688	24.67	16.59
10852	ENSG00000165689	3.25	1.97
10853	ENSG00000165694	0	0
10854	ENSG00000165695	0.15	0.86
10855	ENSG00000165698	1.56	4.56
10856	ENSG00000165699	6.49	6.89
10857	ENSG00000165702	0	0
10858	ENSG00000165704	3.33	24.37
10859	ENSG00000165714	0.46	3.08
10860	ENSG00000165716	20.65	35.5
10861	ENSG00000165724	6.89	12.55
10862	ENSG00000165731	0.03	0.99
10863	ENSG00000165732	6.94	7.21
10864	ENSG00000165733	5.23	7.17
10865	ENSG00000165757	6.1	5.6
10866	ENSG00000165762	0	0
10867	ENSG00000165775	213.87	49.03
10868	ENSG00000165782	6.86	23.88
10869	ENSG00000165792	6.15	1.83
10870	ENSG00000165794	0	0
10871	ENSG00000165795	126.27	747.88
10872	ENSG00000165801	3.22	3.52
10873	ENSG00000165804	10.83	3.94
10874	ENSG00000165805	0	0
10875	ENSG00000165806	4.54	3.28
10876	ENSG00000165807	0	0.42
10877	ENSG00000165810	10.22	0
10878	ENSG00000165816	0.07	0.2
10879	ENSG00000165819	10.85	7.44
10880	ENSG00000165828	0	0
10881	ENSG00000165832	5.02	13.07
10882	ENSG00000165837	0	0
10883	ENSG00000165841	0	0
10884	ENSG00000165861	5.8	11.71
10885	ENSG00000165862	0	0
10886	ENSG00000165863	0.43	1.11
10887	ENSG00000165868	1.95	31.25
10888	ENSG00000165874	2.17	1.94
10889	ENSG00000165886	9.17	3.88
10890	ENSG00000165887	176.52	0.72
10891	ENSG00000165891	0.05	0
10892	ENSG00000165895	0.96	0.99
10893	ENSG00000165898	5.86	0
10894	ENSG00000165899	0	0.19
10895	ENSG00000165905	0.08	0
10896	ENSG00000165912	55.98	7.81
10897	ENSG00000165914	6.83	18.69
10898	ENSG00000165915	6.73	4.86
10899	ENSG00000165916	77.69	66.8
10900	ENSG00000165917	1.15	0.13
10901	ENSG00000165923	0	0.09
10902	ENSG00000165929	1.33	0.27
10903	ENSG00000165934	2.69	4.35
10904	ENSG00000165935	0	0.17
10905	ENSG00000165943	21.92	69.04
10906	ENSG00000165948	4.26	10.6
10907	ENSG00000165949	110.44	44.63
10908	ENSG00000165951	0	0
10909	ENSG00000165953	0	0
10910	ENSG00000165959	1.58	8.59
10911	ENSG00000165966	0.15	1.56
10912	ENSG00000165970	0	0
10913	ENSG00000165972	0	0
10914	ENSG00000165973	0	18.14
10915	ENSG00000165983	1.58	7.51
10916	ENSG00000165985	0.48	21.93
10917	ENSG00000165990	0	0.05
10918	ENSG00000165997	0.51	1.34
10919	ENSG00000166002	18.66	3.03
10920	ENSG00000166004	0.58	0.72
10921	ENSG00000166006	0	15.96
10922	ENSG00000166008	0	0
10923	ENSG00000166012	2.67	4.71
10924	ENSG00000166016	4.22	4.83
10925	ENSG00000166024	0.47	1.69
10926	ENSG00000166025	3.63	2.72
10927	ENSG00000166033	21.86	126.48
10928	ENSG00000166035	0.15	0.4
10929	ENSG00000166037	2.45	2.4
10930	ENSG00000166046	8.33	3.62
10931	ENSG00000166049	0	0
10932	ENSG00000166068	1.34	5.37
10933	ENSG00000166069	0	0
10934	ENSG00000166073	0.52	4.38
10935	ENSG00000166080	0	0
10936	ENSG00000166086	7.89	35.14
10937	ENSG00000166090	0.11	0
10938	ENSG00000166091	2.33	43.25
10939	ENSG00000166104	0	0
10940	ENSG00000166105	0	0.55
10941	ENSG00000166106	1.79	0.03
10942	ENSG00000166111	1.83	42.49
10943	ENSG00000166118	0	0
10944	ENSG00000166123	3.45	13.62
10945	ENSG00000166126	0	0.06
10946	ENSG00000166128	2	4.42
10947	ENSG00000166133	0.94	1.94
10948	ENSG00000166135	7.88	9.29
10949	ENSG00000166136	106.93	73.24
10950	ENSG00000166140	4.73	5.74
10951	ENSG00000166143	0	0
10952	ENSG00000166145	0.16	0.16
10953	ENSG00000166147	11.45	0.85
10954	ENSG00000166148	0.18	0.04
10955	ENSG00000166152	0	0
10956	ENSG00000166153	0	0
10957	ENSG00000166157	0	0
10958	ENSG00000166159	0	13.47
10959	ENSG00000166160	0	0
10960	ENSG00000166164	38.09	43.3
10961	ENSG00000166165	242.79	1184.62
10962	ENSG00000166166	0.65	2.36
10963	ENSG00000166167	6	10.81
10964	ENSG00000166169	3.64	10.02
10965	ENSG00000166170	3.76	10.99
10966	ENSG00000166171	16.7	13.36
10967	ENSG00000166173	13.57	14
10968	ENSG00000166181	7.99	24.19
10969	ENSG00000166183	3.28	0.24
10970	ENSG00000166188	1.78	2.91
10971	ENSG00000166192	1.84	1.52
10972	ENSG00000166197	5.65	17.51
10973	ENSG00000166199	1.76	2.87
10974	ENSG00000166200	13.62	13.76
10975	ENSG00000166206	0.43	24.88
10976	ENSG00000166211	0	0
10977	ENSG00000166220	0	0
10978	ENSG00000166224	1.74	4.99
10979	ENSG00000166225	1.82	4.38
10980	ENSG00000166226	16.26	29.54
10981	ENSG00000166228	34.95	13.29
10982	ENSG00000166233	10.31	12.87
10983	ENSG00000166246	0.17	0.29
10984	ENSG00000166250	1.37	0.6
10985	ENSG00000166253	0	0.1
10986	ENSG00000166257	0.18	27.99
10987	ENSG00000166260	10.8	22.27
10988	ENSG00000166261	0.97	0.87
10989	ENSG00000166262	1.02	0.56
10990	ENSG00000166263	0	0
10991	ENSG00000166265	19	6.53
10992	ENSG00000166266	2.59	4.4
10993	ENSG00000166268	0	0.12
10994	ENSG00000166272	7.83	8.07
10995	ENSG00000166275	1.93	0
10996	ENSG00000166289	4.65	2.76
10997	ENSG00000166292	3.27	0
10998	ENSG00000166295	35.31	5.52
10999	ENSG00000166311	15.01	16.11
11000	ENSG00000166313	31.38	160.9
11001	ENSG00000166321	0.57	0.11
11002	ENSG00000166323	0.44	1.05
11003	ENSG00000166326	10.37	25.85
11004	ENSG00000166333	46.44	23.55
11005	ENSG00000166337	52.2	51.69
11006	ENSG00000166340	15.13	32.81
11007	ENSG00000166341	3.02	2.46
11008	ENSG00000166342	0	7.46
11009	ENSG00000166343	0	0
11010	ENSG00000166347	162.6	65.55
11011	ENSG00000166348	1.79	16.26
11012	ENSG00000166349	0.15	0.03
11013	ENSG00000166351	0	0
11014	ENSG00000166352	14.94	8.56
11015	ENSG00000166359	0	0.09
11016	ENSG00000166368	0	0
11017	ENSG00000166377	1.64	4.16
11018	ENSG00000166387	2.04	5.77
11019	ENSG00000166391	0	0
11020	ENSG00000166394	0.5	14.76
11021	ENSG00000166396	0	0
11022	ENSG00000166398	3.66	3.44
11023	ENSG00000166401	1.31	1.66
11024	ENSG00000166402	4.41	12.02
11025	ENSG00000166404	0	0
11026	ENSG00000166405	1.04	3.78
11027	ENSG00000166407	0	0.91
11028	ENSG00000166408	0	0
11029	ENSG00000166411	257.56	52.58
11030	ENSG00000166415	0	0
11031	ENSG00000166426	0	7.32
11032	ENSG00000166428	0.16	5.1
11033	ENSG00000166432	0.4	0.95
11034	ENSG00000166435	1.74	0.67
11035	ENSG00000166436	0.33	0.61
11036	ENSG00000166439	0.52	0.76
11037	ENSG00000166441	210.7	102.95
11038	ENSG00000166444	18.23	10.58
11039	ENSG00000166446	0.56	3.57
11040	ENSG00000166448	0.35	161.05
11041	ENSG00000166450	0.24	0
11042	ENSG00000166451	2.43	2.05
11043	ENSG00000166452	5.7	5.88
11044	ENSG00000166454	3.57	11.79
11045	ENSG00000166455	0.77	0
11046	ENSG00000166466	0	0.12
11047	ENSG00000166471	2.26	9.28
11048	ENSG00000166477	2.49	4.88
11049	ENSG00000166478	3.35	3.78
11050	ENSG00000166479	2.78	4.04
11051	ENSG00000166482	31.46	2.67
11052	ENSG00000166483	8.39	0.09
11053	ENSG00000166484	2.81	2.43
11054	ENSG00000166492	0	0.19
11055	ENSG00000166501	0.66	46.2
11056	ENSG00000166503	9.58	27.81
11057	ENSG00000166507	2.6	3.97
11058	ENSG00000166509	0	0
11059	ENSG00000166510	0.98	0.41
11060	ENSG00000166523	0.4	0
11061	ENSG00000166526	2.61	2.07
11062	ENSG00000166527	0.19	0
11063	ENSG00000166530	225.49	77.54
11064	ENSG00000166532	4.07	7.52
11065	ENSG00000166535	0	0.66
11066	ENSG00000166546	0.7	0.72
11067	ENSG00000166548	3.17	6.31
11068	ENSG00000166557	8.05	13.44
11069	ENSG00000166558	0.17	0.43
11070	ENSG00000166562	9.78	63.87
11071	ENSG00000166569	0	0
11072	ENSG00000166573	0.03	0.17
11073	ENSG00000166575	0	2.7
11074	ENSG00000166579	5.23	19.57
11075	ENSG00000166582	3.4	14.63
11076	ENSG00000166589	0.04	0
11077	ENSG00000166592	34.29	0.91
11078	ENSG00000166595	96.26	88.18
11079	ENSG00000166596	0	0.8
11080	ENSG00000166598	68.7	64.2
11081	ENSG00000166634	0	0
11082	ENSG00000166664	1.03	0.53
11083	ENSG00000166667	0	0
11084	ENSG00000166669	0	0.35
11085	ENSG00000166670	0	0
11086	ENSG00000166676	0.28	3.72
11087	ENSG00000166682	0.1	1.52
11088	ENSG00000166685	6.16	13.36
11089	ENSG00000166689	1.37	1.66
11090	ENSG00000166704	0.86	0.88
11091	ENSG00000166707	0.07	0.54
11092	ENSG00000166710	569.73	198.68
11093	ENSG00000166716	5.2	7.27
11094	ENSG00000166718	12.57	11.97
11095	ENSG00000166734	7.2	23.73
11096	ENSG00000166736	0.05	0.28
11097	ENSG00000166741	36.32	2.51
11098	ENSG00000166743	0	0
11099	ENSG00000166747	3.15	11.87
11100	ENSG00000166748	0	0
11101	ENSG00000166750	1.39	1.48
11102	ENSG00000166762	0	0.59
11103	ENSG00000166763	0	0
11104	ENSG00000166770	17.86	28.11
11105	ENSG00000166780	22.01	121.04
11106	ENSG00000166783	4.18	12.6
11107	ENSG00000166787	0	0
11108	ENSG00000166788	0.69	1.31
11109	ENSG00000166793	0.4	24.75
11110	ENSG00000166794	57.11	54.95
11111	ENSG00000166796	0	0.38
11112	ENSG00000166797	16.41	3.23
11113	ENSG00000166800	0	0.17
11114	ENSG00000166801	1.72	0.72
11115	ENSG00000166803	0.34	0.18
11116	ENSG00000166813	1.16	0.63
11117	ENSG00000166816	25.72	5.36
11118	ENSG00000166819	4.39	1.12
11119	ENSG00000166821	4.36	2.13
11120	ENSG00000166822	1.48	4.4
11121	ENSG00000166823	1.87	1.04
11122	ENSG00000166825	2.29	0.35
11123	ENSG00000166828	0.03	0
11124	ENSG00000166831	82.09	1.47
11125	ENSG00000166833	3.19	3.22
11126	ENSG00000166839	0	1.28
11127	ENSG00000166840	0	0
11128	ENSG00000166845	0.16	0.47
11129	ENSG00000166847	5.11	9.47
11130	ENSG00000166848	44.72	290.59
11131	ENSG00000166851	0	0.65
11132	ENSG00000166855	7.95	9.38
11133	ENSG00000166856	0	0
11134	ENSG00000166860	0.67	1.28
11135	ENSG00000166862	0	8.76
11136	ENSG00000166863	0	1.34
11137	ENSG00000166866	0	0.09
11138	ENSG00000166869	0	0.09
11139	ENSG00000166881	0.41	0.61
11140	ENSG00000166884	0	0
11141	ENSG00000166886	4.2	16.4
11142	ENSG00000166887	9.22	13.37
11143	ENSG00000166888	11.75	8.61
11144	ENSG00000166889	5.33	5.73
11145	ENSG00000166896	1.11	0.82
11146	ENSG00000166900	1.31	1.44
11147	ENSG00000166902	34.92	14.08
11148	ENSG00000166908	1.87	15.34
11149	ENSG00000166912	5.25	19.23
11150	ENSG00000166913	26.27	101.31
11151	ENSG00000166920	0	0
11152	ENSG00000166922	0.26	147.3
11153	ENSG00000166924	0.12	19.63
11154	ENSG00000166925	15.87	76.76
11155	ENSG00000166926	0	0
11156	ENSG00000166927	2.23	0.11
11157	ENSG00000166928	0	0
11158	ENSG00000166930	0	0
11159	ENSG00000166938	4.27	4.55
11160	ENSG00000166946	13.02	12.72
11161	ENSG00000166947	0	0
11162	ENSG00000166948	0	0
11163	ENSG00000166949	3.41	8.15
11164	ENSG00000166959	0.07	0.15
11165	ENSG00000166960	0	0.21
11166	ENSG00000166961	0	0.51
11167	ENSG00000166963	8.83	180.92
11168	ENSG00000166965	2.36	2.39
11169	ENSG00000166971	29.08	43.16
11170	ENSG00000166974	41.87	95.38
11171	ENSG00000166984	0.31	0.75
11172	ENSG00000166986	11.19	15.9
11173	ENSG00000166987	2.41	3.11
11174	ENSG00000166997	4.56	8.66
11175	ENSG00000166998	0	1.38
11176	ENSG00000167004	33.94	29.45
11177	ENSG00000167011	0	0.55
11178	ENSG00000167014	0	0
11179	ENSG00000167037	1.28	4.29
11180	ENSG00000167046	0	0
11181	ENSG00000167074	4.2	21.13
11182	ENSG00000167077	0	0.21
11183	ENSG00000167080	0	0
11184	ENSG00000167081	24.6	3.28
11185	ENSG00000167083	0.64	0.85
11186	ENSG00000167085	50.98	51.2
11187	ENSG00000167087	0.17	0.17
11188	ENSG00000167088	6.09	13.6
11189	ENSG00000167094	0.12	0.12
11190	ENSG00000167098	0	0
11191	ENSG00000167100	0.49	10.65
11192	ENSG00000167103	0	0
11193	ENSG00000167104	0	0
11194	ENSG00000167105	0	0
11195	ENSG00000167106	1.32	35.31
11196	ENSG00000167107	3.41	2.6
11197	ENSG00000167110	16.72	15.61
11198	ENSG00000167112	13.52	13.95
11199	ENSG00000167113	6.55	7.8
11200	ENSG00000167114	13.02	46.25
11201	ENSG00000167117	0	0
11202	ENSG00000167123	3.36	11.35
11203	ENSG00000167130	2.11	7.35
11204	ENSG00000167131	0.2	1.78
11205	ENSG00000167136	11.73	4.4
11206	ENSG00000167139	0	0
11207	ENSG00000167141	0.27	0
11208	ENSG00000167157	0.42	0.15
11209	ENSG00000167165	0	0
11210	ENSG00000167173	1.7	1.47
11211	ENSG00000167182	22.18	24.78
11212	ENSG00000167183	0	0.07
11213	ENSG00000167186	8.52	6.1
11214	ENSG00000167191	15.72	242.06
11215	ENSG00000167194	0	4.47
11216	ENSG00000167196	2.4	2.61
11217	ENSG00000167202	1.75	1.31
11218	ENSG00000167207	0.1	0.06
11219	ENSG00000167208	0.37	0.38
11220	ENSG00000167210	0	0
11221	ENSG00000167216	0.1	1.17
11222	ENSG00000167220	6.33	14.01
11223	ENSG00000167230	0	0
11224	ENSG00000167232	1.66	2.57
11225	ENSG00000167236	0	0
11226	ENSG00000167244	7.62	4.58
11227	ENSG00000167257	5.49	6.7
11228	ENSG00000167258	2.21	1.84
11229	ENSG00000167261	0.58	0
11230	ENSG00000167264	1.02	1.79
11231	ENSG00000167272	14.18	6.74
11232	ENSG00000167280	3.14	2.5
11233	ENSG00000167281	0	27.84
11234	ENSG00000167283	133.79	56.84
11235	ENSG00000167286	0.69	0.36
11236	ENSG00000167291	2.9	7.76
11237	ENSG00000167302	1.83	2.12
11238	ENSG00000167306	0.11	0.41
11239	ENSG00000167311	0	0
11240	ENSG00000167315	74.45	15.08
11241	ENSG00000167323	7.11	18.47
11242	ENSG00000167325	4.28	5.24
11243	ENSG00000167332	0.03	0.1
11244	ENSG00000167333	1.92	3.96
11245	ENSG00000167346	0	0
11246	ENSG00000167355	0	0
11247	ENSG00000167360	0	0
11248	ENSG00000167363	27.72	120.44
11249	ENSG00000167378	2.09	3.96
11250	ENSG00000167380	6.52	6.17
11251	ENSG00000167383	0.67	0
11252	ENSG00000167384	0.44	0.69
11253	ENSG00000167390	0	0
11254	ENSG00000167394	1.18	3.23
11255	ENSG00000167414	0	1.13
11256	ENSG00000167419	0	0
11257	ENSG00000167433	10.27	35.24
11258	ENSG00000167434	7.41	3.06
11259	ENSG00000167447	1.77	4.21
11260	ENSG00000167459	0	0
11261	ENSG00000167460	25.93	28.6
11262	ENSG00000167461	8.12	15.56
11263	ENSG00000167468	148.63	163.64
11264	ENSG00000167470	11.75	18.3
11265	ENSG00000167475	4.65	29.15
11266	ENSG00000167476	0.1	0
11267	ENSG00000167483	0.06	0
11268	ENSG00000167487	1.92	7.91
11269	ENSG00000167491	3.67	7.85
11270	ENSG00000167508	7.93	11.13
11271	ENSG00000167513	0.39	0.64
11272	ENSG00000167515	21.5	32.45
11273	ENSG00000167523	0	1.19
11274	ENSG00000167524	0.09	2.13
11275	ENSG00000167526	432.28	452.27
11276	ENSG00000167528	2.45	1.89
11277	ENSG00000167531	0	0
11278	ENSG00000167535	1.05	29.32
11279	ENSG00000167536	0.57	4.68
11280	ENSG00000167548	3.65	4.29
11281	ENSG00000167549	8.34	1.77
11282	ENSG00000167550	0	2.47
11283	ENSG00000167552	72.56	1484.9
11284	ENSG00000167553	15.66	8.07
11285	ENSG00000167554	0	0
11286	ENSG00000167566	4.57	7.22
11287	ENSG00000167578	5.36	37.63
11288	ENSG00000167580	0	0
11289	ENSG00000167588	6.99	7.12
11290	ENSG00000167595	0	0
11291	ENSG00000167600	0.15	0.78
11292	ENSG00000167601	4.36	9.68
11293	ENSG00000167604	0.3	0.15
11294	ENSG00000167608	0.24	0.31
11295	ENSG00000167612	0	0
11296	ENSG00000167613	6.44	5.44
11297	ENSG00000167614	0	138.62
11298	ENSG00000167615	19.09	19.69
11299	ENSG00000167617	5.02	0.99
11300	ENSG00000167618	0	0.56
11301	ENSG00000167619	0	20.5
11302	ENSG00000167625	1	2.01
11303	ENSG00000167632	3.46	11.23
11304	ENSG00000167633	0	0
11305	ENSG00000167634	0	0
11306	ENSG00000167635	5.41	7.82
11307	ENSG00000167641	16.91	72.5
11308	ENSG00000167642	2.3	41.84
11309	ENSG00000167644	2.89	0.75
11310	ENSG00000167645	10.02	23.77
11311	ENSG00000167646	0.23	0.12
11312	ENSG00000167653	0	0.1
11313	ENSG00000167654	0	73.72
11314	ENSG00000167656	0	0.49
