HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney
ENSG00000137075 13.6 20.6 17.8 5.81 14.15 11.8743782043457 14.2370939254761 5.4975471496582
ENSG00000137076 70 26.8 56.5 59.34 20.84 51.0387153625488 8.36043357849121 28.4544849395752
ENSG00000137077 24.6 0.2 13.5 14.95 0 24.0389175415039 0.0431637912988663 1.05463838577271
ENSG00000137078 0.5 0.1 0.6 0.16 0 0.159927129745483 0 0
ENSG00000137080 0 0 0 0 0 0 0.175268590450287 0
ENSG00000137090 0 0 0 0 0 0 0 0
ENSG00000137094 49.7 24.4 5.7 39.83 5.7 2.08128929138184 2.45589590072632 33.9302864074707
ENSG00000137098 3.7 2.1 1.5 0.21 0.22 5.42511653900146 3.44714021682739 0.410022109746933
ENSG00000137100 67.5 64.4 55 85.48 123.92 14.705982208252 13.0139102935791 3.84757280349731
ENSG00000137101 1 0.7 1.9 0 2.26 0.447179466485977 0.525582611560822 0.25435397028923
ENSG00000137103 12.8 17.9 8.8 2.78 8.89 20.2274208068848 8.77705192565918 2.01590704917908
ENSG00000137106 88.7 52.1 172.4 55.29 75.16 11.5280647277832 8.17332744598389 7.49501705169678
ENSG00000137124 11.1 4.9 59.9 4.34 5.09 3.00826573371887 1.79839277267456 15.2985172271729
ENSG00000137135 0.7 0.4 0.5 0 0 0.515209496021271 0.156756535172462 0.173266261816025
ENSG00000137142 0.3 1.6 0.2 0 0.55 0.0289487354457378 1.88834655284882 0
ENSG00000137145 9.5 8.1 14.5 1.58 0.7 6.98548889160156 7.24393939971924 5.20171594619751
ENSG00000137166 6.8 7.4 11.1 5.31 9.92 9.6410083770752 4.55717277526855 1.36354327201843
ENSG00000137168 30.5 21 16.1 20.27 8.58 6.60541105270386 26.7375049591064 7.08538627624512
ENSG00000137171 20.2 16.7 30.4 6.96 4.46 16.5315170288086 8.3303689956665 2.50269246101379
ENSG00000137177 38 14.1 13.4 32.42 16 4.61466646194458 3.87181782722473 12.0270872116089
ENSG00000137185 6.7 6.3 6 0.79 1.58 5.75210762023926 1.13668632507324 2.08972477912903
ENSG00000137193 8.6 9.5 14.5 8.74 7.72 34.7923126220703 1.48708462715149 2.02949690818787
ENSG00000137198 66.2 6.7 16 30.36 2.64 13.9478549957275 8.11620140075684 96.3595123291016
ENSG00000137200 20 20 15.8 6.29 8.73 18.5708522796631 9.8060131072998 8.84771919250488
ENSG00000137203 0.3 0.7 8.5 0.13 0 0.178096458315849 0.0584938824176788 0.020601149648428
ENSG00000137204 0.6 0.2 51.4 0.26 0 0.0190226268023252 0.347680449485779 0
ENSG00000137207 50.3 49.2 55.1 23.76 37.3 42.1879577636719 24.7403049468994 13.7509536743164
ENSG00000137210 70.3 29.9 51.8 33.88 15.89 7.7081127166748 10.8699254989624 10.2636260986328
ENSG00000137216 16.1 22.7 12.9 10.47 20.65 10.0006122589111 16.4584407806396 4.27614450454712
ENSG00000137218 3.8 5.6 3 2.8 12.79 5.13614368438721 4.78058767318726 1.38820743560791
ENSG00000137221 13.2 16.2 12 4.87 12.7 16.4740867614746 5.9204535484314 6.05579423904419
ENSG00000137225 0.3 0.1 0.1 0.13 0.05 0.0853719264268875 0.053805522620678 0.0328663066029549
ENSG00000137252 0.1 0.3 0.3 0.05 0.32 0.137794092297554 0.146550118923187 0
ENSG00000137259 0 0.1 0.1 0 0 0 0.020903218537569 0
ENSG00000137261 0 9.2 0.1 0 3.98 0.0112922796979547 9.58367443084717 0
ENSG00000137265 0.6 0.6 0.5 0.12 0.05 0.184737429022789 0.0978690907359123 0.126435250043869
ENSG00000137267 10.3 279.5 23.8 12.78 498.14 1.43417680263519 68.4372100830078 3.74028444290161
ENSG00000137269 3.2 5.6 7.2 0.44 1.35 1.46193885803223 4.35268259048462 0.607185423374176
ENSG00000137270 0 0 1 0 0 0 0 0.0234957411885262
ENSG00000137273 0.2 2.9 0.2 0.04 0.91 0.173612996935844 1.50907480716705 0.19308514893055
ENSG00000137274 9.8 8.3 91.4 4.15 3.46 2.8125307559967 5.31414699554443 2.17144083976746
ENSG00000137275 6.1 5.9 12.6 2.1 1.25 5.01642847061157 6.6006064414978 3.92871594429016
ENSG00000137285 3.5 199.6 15.3 0.66 141.94 0.989769995212555 77.5110168457031 0.601534485816956
ENSG00000137288 150.2 39 49.1 79.94 28.68 19.6897926330566 25.7629070281982 21.3669319152832
ENSG00000137310 2.5 1.4 3.1 12.91 4.44 1.75475299358368 0.826537430286407 1.06190323829651
ENSG00000137338 1.9 4.1 2.2 0.13 0.91 1.50887548923492 3.52398276329041 1.25890529155731
ENSG00000137364 9.7 11.8 56.9 3.24 6.67 3.00892567634583 10.607138633728 7.040846824646
ENSG00000137392 34 0.1 0.2 0 0 1.46485960483551 0 0
ENSG00000137409 112.1 180.3 88.5 86.35 162.65 79.5832138061523 137.652404785156 21.3071384429932
ENSG00000137411 8.4 19.3 12.9 358.67 396.8 22.3512344360352 12.9251575469971 4.86007976531982
ENSG00000137413 12.6 5.8 10.5 12.31 4.23 2.3294825553894 1.55438458919525 1.76298499107361
ENSG00000137414 11.7 20.7 19.9 3.8 7.57 14.4277410507202 22.9925765991211 10.8762073516846
ENSG00000137434 0.3 1.1 1.9 0 6.13 0.441128849983215 0.467580407857895 0
ENSG00000137441 2.8 0.3 0.5 3.79 0.23 2.27231884002686 0.729573309421539 0.308103054761887
ENSG00000137449 6.3 15.2 13 2.03 10.21 3.68190717697144 17.9903926849365 3.92792367935181
ENSG00000137460 0.2 4.2 1.1 0 0.23 0.398331612348557 3.04887080192566 0.137952402234077
ENSG00000137463 1.7 0.7 1.4 0.23 0.47 3.01917624473572 0.304453015327454 0
ENSG00000137473 0 0.3 0.2 0 0.18 0.0189921781420708 0.0628414005041122 0.0292462762445211
ENSG00000137474 1.4 1.5 5.1 1.02 1.05 3.00755858421326 0.353980630636215 0.368277996778488
ENSG00000137478 44.3 38.1 15.2 4.86 6.68 9.08940887451172 10.6343784332275 2.58320927619934
ENSG00000137486 13.6 33.5 12.8 7.06 26.64 3.8564248085022 19.1271381378174 1.18600416183472
ENSG00000137491 13.3 31.7 30 8.64 13.44 4.54050207138062 10.6424312591553 0.976405143737793
ENSG00000137496 4.1 4.5 6 3.33 1.47 7.72591018676758 2.31339550018311 0.658214032649994
ENSG00000137497 47.9 61 66.8 13.2 25.5 45.4442939758301 18.6945610046387 13.8453769683838
ENSG00000137500 28.9 28.7 23.5 5.84 7.65 6.15074396133423 7.17759704589844 2.92618608474731
ENSG00000137501 10 40.6 21.1 0.77 7.97 1.47683870792389 1.45670115947723 1.03078615665436
ENSG00000137502 8.8 16.9 4.4 1.71 4.32 1.40479302406311 4.46689319610596 3.08699607849121
ENSG00000137507 17.3 4 25.1 43.07 7.66 9.64698219299316 3.75667262077332 7.00067949295044
ENSG00000137509 53.3 43.1 93.1 20.18 23.2 6.83682155609131 4.31608390808105 1.45174813270569
ENSG00000137513 13.4 7.6 18.9 4.51 3.77 5.60500240325928 4.02308082580566 7.70732736587524
ENSG00000137522 14.6 16.3 26.6 3.59 4.2 6.16889572143555 5.81057929992676 4.86334419250488
ENSG00000137547 91.1 26 48.6 30.32 13.17 9.47103786468506 24.5294284820557 76.2570037841797
ENSG00000137558 0.3 0.3 0.2 0.08 0.14 8.71718406677246 1.07148861885071 0.0635494813323021
ENSG00000137561 0 1.9 2.7 0 0.26 0.0132444407790899 1.73206233978271 0.176758989691734
ENSG00000137563 2.3 9.5 85.2 0.79 2.25 0.941264569759369 8.04055500030518 0.839945912361145
ENSG00000137573 15.4 6 12.5 2.26 1.02 5.72966766357422 0.799087405204773 1.15493702888489
ENSG00000137574 4.8 5 7.5 1.91 1.56 5.90183973312378 4.20790433883667 15.6031217575073
ENSG00000137575 73.5 72.6 75.5 30.67 29.77 31.4395351409912 100.244094848633 17.9371242523193
ENSG00000137601 6 8.5 5.8 2.04 2.23 3.84449744224548 7.66432094573975 2.5839855670929
ENSG00000137628 4.6 3.7 6.7 1.2 1.24 3.18318128585815 1.67465627193451 1.13283109664917
ENSG00000137634 0 0 0.2 0 0 0.0365706942975521 0 0
ENSG00000137642 2 36.1 18.9 0.9 20.33 3.425053358078 11.5176916122437 0.167437449097633
ENSG00000137648 1.2 0.3 14 0 0 0 0.0910424590110779 0
ENSG00000137656 5.8 5.8 7.8 2.79 4.01 13.0612640380859 4.66304540634155 2.38888072967529
ENSG00000137672 0.4 0.7 1.3 0.16 0.09 0.561194181442261 0.721694707870483 0.266416758298874
ENSG00000137673 0.1 0.1 83.8 0.09 0 0.196877136826515 0 0
ENSG00000137674 0 0 0.1 0 0 0 0 0
ENSG00000137675 0 0 0 0 0 0 0 0.118860453367233
ENSG00000137691 1 1.2 2.1 0 0 0.969938516616821 0.433694154024124 0.107648260891438
ENSG00000137692 13 12.4 10.4 16.2 12.19 7.62054395675659 6.0468692779541 10.5150928497314
ENSG00000137693 42.4 12.1 38.6 18.5 13.43 26.1298122406006 7.76916646957397 9.4164695739746
ENSG00000137699 1.5 0.4 1.8 0 0.22 0.0447665117681026 0.0197498165071011 0.117192000150681
ENSG00000137700 5.7 8.2 95.6 2.2 3.46 4.14053773880005 1.76979911327362 4.31109428405762
ENSG00000137707 0 0 0 0 0 0 0.0166088324040174 0
ENSG00000137709 0 0 0.8 0 0.11 0.0529918819665909 0.0394704230129719 0.0692387521266937
ENSG00000137710 36.4 54.4 51.9 14.92 13.29 11.4266405105591 14.8286361694336 29.7111930847168
ENSG00000137713 5.2 8.3 14 0.4 1.57 7.52810478210449 8.45995712280273 2.5316755771637
ENSG00000137714 12.2 5.3 23.9 3.58 1.76 2.82755374908447 6.66484689712524 8.50066184997559
ENSG00000137720 25.5 14 54.6 1.95 2.7 3.34992289543152 9.61629962921143 0.94736272096634
ENSG00000137726 59.7 315.4 36.9 31.62 163.79 40.4676399230957 9.51485252380371 1.65385317802429
ENSG00000137727 0.3 5.8 0.3 0.06 4.14 0.346385359764099 5.73900270462036 0.132210955023766
ENSG00000137745 0 0 0 0 0 0 0 0.0573092140257359
ENSG00000137747 0.2 0.2 0.6 0 0 0.0649348199367523 0.0948717519640923 0.0121204713359475
ENSG00000137757 0.1 0.1 0.1 0 0 0.0397499576210976 0 0.0102019039914012
ENSG00000137760 4 4 4.2 1 1.17 1.8748642206192 5.34389019012451 2.7537624835968
ENSG00000137764 15.9 12.2 9 3.56 5.82 9.05540084838867 5.68935966491699 4.02865791320801
ENSG00000137766 0.2 10.1 0.5 0 5.25 0.029878156259656 4.19453001022339 1.86339366436005
ENSG00000137767 12.3 3.8 23.1 5.59 2.03 3.32142758369446 1.98314952850342 29.0241146087646
ENSG00000137770 10.4 11.4 12.8 0.53 2.86 1.76631534099579 1.95374476909637 1.4997718334198
ENSG00000137776 29.1 31.4 43.1 4.88 3.91 26.2219429016113 21.7291526794434 12.6318435668945
ENSG00000137801 21.4 7.3 75.9 44.4 5.82 39.403205871582 0.342865645885468 1.58718419075012
ENSG00000137802 4.4 11.5 4.2 1.59 4.93 12.4319438934326 9.35635757446289 1.11122357845306
ENSG00000137804 1.5 2.4 3.5 0.57 0.09 4.01799583435059 0.732150733470917 3.36262822151184
ENSG00000137806 27.3 20 29 22.89 17.4 5.82859945297241 12.9017925262451 20.7428359985352
ENSG00000137807 0.7 0.7 3.2 0.04 0 0.311621338129044 0.174842894077301 0.0624220296740532
ENSG00000137809 6.8 1 5.1 5.94 0.66 1.49343395233154 0.175749152898788 0.900181233882904
ENSG00000137812 0.3 0.7 7.2 0 0 0.0247892271727324 0.0791584178805351 0.0186624620109797
ENSG00000137814 6.5 9.4 7.8 2.43 4.3 3.4477527141571 5.34839773178101 4.42034006118774
ENSG00000137815 19.3 24 17.4 9.03 14.32 10.9615039825439 21.6022357940674 15.2316484451294
ENSG00000137817 18.1 36.2 23.2 6.95 9.88 47.2225074768066 29.7514057159424 19.6985130310059
ENSG00000137818 150.1 71.8 208.9 142.31 135.36 2521.77490234375 196.563247680664 615.742858886719
ENSG00000137819 0.5 1.1 38.1 0.15 0.48 0.078386127948761 1.36453771591187 0.0194242298603058
ENSG00000137821 49 12.7 4.3 8.14 3.99 4.02054405212402 12.2413148880005 0.509398221969604
ENSG00000137822 5.9 13.8 7 1.29 4.72 5.09329175949097 8.62082004547119 2.43638920783997
ENSG00000137824 11.3 30.2 27.8 6.52 16.7 9.91459560394287 14.3253507614136 3.53481721878052
ENSG00000137825 0.4 18.4 0.2 1.15 21.58 0.337130904197693 20.7812099456787 0.911681234836578
ENSG00000137831 26.9 7.1 37.1 4.31 1.41 16.589319229126 4.02857112884521 46.871955871582
ENSG00000137834 7.8 1.2 6.4 3.64 2.92 2.46264338493347 0.543507218360901 0.0319443717598915
ENSG00000137841 5.7 11.9 4.7 1.03 0.99 1.45061826705933 5.56006574630737 0.385506242513657
ENSG00000137842 5.4 10 8.4 2.19 3.23 3.13199877738953 6.62985467910767 4.49847221374512
ENSG00000137843 5.7 14.5 4.3 2.24 12.26 0.0156560949981213 1.00152385234833 0
ENSG00000137857 1.6 1.1 0.7 0.25 0.73 1.83855426311493 0.40332955121994 0.0780838057398796
ENSG00000137860 0 0.1 4.9 0 0.05 0.105533845722675 0.0211630836129189 0
ENSG00000137868 0.1 0.9 13 0 0.13 0.134721487760544 0.0219589695334435 0
ENSG00000137869 1 0.7 0.1 0 0 0.525915741920471 0.00739310635253787 0.076269693672657
ENSG00000137871 14.5 18 16.4 2.73 4.08 7.63584041595459 4.42335939407349 2.62495541572571
ENSG00000137872 7.8 13.7 11.9 0.4 4.46 5.40975379943848 6.57434558868408 0.76615971326828
ENSG00000137875 0 0.4 3.3 0 0.31 0.45578345656395 1.97300088405609 0.024626886472106
ENSG00000137876 29.3 30.9 32.2 24.49 32.63 53.6971092224121 27.1687870025635 26.9503040313721
ENSG00000137877 0.5 0.4 0.4 0.32 0.02 1.41736912727356 0.121530644595623 0.0751383006572723
ENSG00000137880 4 6.6 43.2 3.3 4.76 12.1473169326782 4.27787303924561 0.594846427440643
ENSG00000137936 7 5.3 17.9 4.34 2.54 2.9853081703186 4.53219795227051 4.77489948272705
ENSG00000137941 4 40.1 1.7 0.1 8.86 1.39222657680511 13.8655757904053 2.12085318565369
ENSG00000137942 15.2 9.4 33.6 12.6 4.41 6.73375988006592 20.3227462768555 7.09446334838867
ENSG00000137944 9 12.2 21.7 3.02 6.92 13.6800155639648 11.7060775756836 8.55045318603516
ENSG00000137947 14.2 13.6 21.2 5.76 7.92 8.75281620025635 9.0387315750122 9.32148742675781
ENSG00000137948 0 0 0 0 0 0.00366045464761555 0.175331681966782 0
ENSG00000137955 48.1 32.2 66 23.37 33.33 21.5259876251221 20.1763896942139 17.128438949585
ENSG00000137959 10.6 11.8 6.8 1.12 1.24 2.6102306842804 2.738689661026 1.69968485832214
ENSG00000137960 1 0.3 31.6 0.66 0.2 1.11291718482971 0.711654007434845 0.3127361536026
ENSG00000137962 17.4 6.1 27.3 2.26 0.86 2.6107861995697 3.04759287834167 3.37320256233215
ENSG00000137965 14.7 14.1 12.6 2.33 1.23 8.12769603729248 7.17287874221802 5.04464292526245
ENSG00000137968 1.9 3.2 1.4 0.06 0.3 0.386940628290176 0.676041185855865 0.108108602464199
ENSG00000137975 0 0.2 0 0 0.49 0 0.0665313825011253 0.0144496727734804
ENSG00000137976 0.1 0.1 0.1 0 0.35 0 1.09436011314392 0.48416194319725
ENSG00000137992 20.9 8.1 26.5 12.63 6.83 2.98437690734863 5.56902647018433 9.88511085510254
ENSG00000138002 7.9 10.9 11.4 1.83 1.62 19.0546474456787 6.62055826187134 1.65228950977325
ENSG00000138018 3.1 17 7.3 0.86 3.38 2.31767582893372 13.8585166931152 2.96342062950134
ENSG00000138028 1.5 23.4 4.3 0 10.34 2.68687558174133 10.3246812820435 0.432281464338303
ENSG00000138029 294.4 55.2 140.5 257.73 20.37 25.0805149078369 24.9612255096436 162.94367980957
ENSG00000138030 1.1 6.5 228.5 0.84 7.37 1.49504196643829 4.10881853103638 0.440317690372467
ENSG00000138031 12.7 25.1 15 7.63 23.1 27.6830005645752 12.8671369552612 2.69197154045105
ENSG00000138032 27.4 38 28.4 26.86 34.85 7.50394582748413 19.0501766204834 40.2791633605957
ENSG00000138035 10.7 11 9.5 3.3 4.9 4.98818778991699 7.62956809997559 13.3388605117798
ENSG00000138036 13.3 20.8 37.6 1.7 9.63 11.3061943054199 13.3319759368896 2.05166983604431
ENSG00000138039 0.1 0 0.3 0 0 0.293367028236389 0 0.00273793516680598
ENSG00000138041 12.7 26.2 35.2 3.42 4.53 7.73886680603027 12.956262588501 6.30403232574463
ENSG00000138050 5.1 6.7 6.3 1.04 0.71 12.0812177658081 6.14910078048706 5.09334564208984
ENSG00000138061 11.3 5.9 17.2 2.71 0.51 5.37349987030029 1.65111374855042 0.819496512413025
ENSG00000138068 0 0 0.1 0 0 0 0.00802804809063673 0
ENSG00000138069 92.6 101.5 152.9 79.11 79.52 36.8811912536621 62.4985809326172 27.4106178283691
ENSG00000138071 41 92.2 64.9 22.09 64.61 10.9199323654175 82.5455093383789 29.4091930389404
ENSG00000138073 30.4 19.6 27 23.26 14.73 27.6721057891846 11.4120683670044 22.1104698181152
ENSG00000138074 4.7 13.8 9.1 1.71 4.64 11.223349571228 11.5665111541748 4.64970874786377
ENSG00000138075 0 0.1 0.1 0 0.09 0.0935620069503784 0.310918509960175 0
ENSG00000138078 48.1 141 53.5 10.72 67.26 9.48005867004395 48.8056983947754 7.61840295791626
ENSG00000138079 0.2 0.5 349.3 2.19 20.41 0.0550517067313194 0.186492368578911 0.0777101963758469
ENSG00000138080 6.7 2.8 12.6 9.65 1.77 63.0578155517578 1.14766764640808 2.09951210021973
ENSG00000138085 123 36.7 103 43.37 19.74 116.311111450195 39.2699737548828 58.9477996826172
ENSG00000138092 1.7 4.8 2.6 0.45 1.29 0.676223456859589 2.07147574424744 1.14626407623291
ENSG00000138095 36.1 33.2 51.3 12.78 8.88 14.6237516403198 29.2902965545654 41.8127059936523
ENSG00000138100 78.7 1.2 0.8 75.63 0.4 0.625032067298889 0.0129155898466706 172.102355957031
ENSG00000138101 4.7 17.2 7.4 0.72 19.42 3.12448048591614 12.1237649917603 0.468097060918808
ENSG00000138107 63.5 67.1 32.8 23.7 47.16 12.2298898696899 24.1306476593018 28.0732250213623
ENSG00000138109 0 0 1.1 0.12 0 0 0 0
ENSG00000138111 1.1 5.9 1.6 0.9 9.33 0.605748653411865 8.84921550750732 0.287345111370087
ENSG00000138115 0.1 0.5 1.3 0 0.17 0.02832674048841 5.20857906341553 0.494367659091949
ENSG00000138119 17.5 3.1 12.3 3.62 0.53 6.69045448303223 1.45812439918518 1.9349582195282
ENSG00000138131 1.1 0.3 4.7 0.21 0.27 4.63830804824829 0.218359380960464 0.497957915067673
ENSG00000138134 5.8 6.4 1.5 0.48 3.2 5.44317722320557 3.99429249763489 0.108251333236694
ENSG00000138135 1.3 14.2 3.1 0.4 2.28 2.85870862007141 0.766987323760986 0
ENSG00000138136 0 0 0 0 0 0 0 0.728143513202667
ENSG00000138138 51.4 31.8 26 17.68 10.3 6.56753873825073 24.5836753845215 11.6802988052368
ENSG00000138152 0.1 1.5 0 0 1.34 0.105075865983963 0.194532707333565 0
ENSG00000138160 0.5 1.2 0.9 0.1 0.21 0.14980286359787 1.79795229434967 0.227339923381805
ENSG00000138161 0.4 0.3 0.3 0.14 0 0.426841139793396 0.962249457836151 0.0168537851423025
ENSG00000138162 87 15.1 13.3 49.83 7.88 1.51479828357697 4.03619575500488 47.4464492797852
ENSG00000138166 9.1 7.1 8.7 2.01 3.2 1.63347256183624 5.3724308013916 0.397495836019516
ENSG00000138175 9.4 18.9 13.3 6.23 20.03 42.6546401977539 53.8836898803711 4.93471240997314
ENSG00000138180 0.2 0.6 0.3 0.12 0 0.0483658984303474 0 0.119166731834412
ENSG00000138182 0.9 1.1 1.6 0.34 0.3 0.626070261001587 0.923484683036804 0.433044075965881
ENSG00000138185 8.2 9.2 6.2 1.74 2.2 3.51202964782715 3.22880864143372 1.51962685585022
ENSG00000138190 19.5 10.2 7.2 1.93 1.2 1.72161889076233 5.04578495025635 4.63566589355469
ENSG00000138193 13.3 2.9 5.9 3.05 1.23 3.76610112190247 1.51517057418823 2.72678446769714
ENSG00000138207 7 19.8 136.2 2.53 9.51 0.282688915729523 25.3947696685791 1.18157196044922
ENSG00000138231 5.8 6.8 7.8 1.5 2.49 3.8328845500946 3.87498903274536 3.6406192779541
ENSG00000138246 11.9 10.4 15.3 2.89 2.37 8.1797227859497 6.00138664245605 7.1449522972107
ENSG00000138271 0 0 0.1 0 0 0.0254963468760252 0.0642761364579201 0
ENSG00000138279 92.9 61.9 106.4 34.54 38.13 28.8890342712402 61.5990180969238 110.277908325195
ENSG00000138286 9.3 12.6 14.9 2.55 5.06 7.28933572769165 6.25165700912476 3.18713474273682
ENSG00000138293 121.5 55.9 112.4 43.33 20.91 19.0508441925049 26.1681022644043 67.6945343017578
ENSG00000138294 0 1.1 2.6 0 0 0.0510338209569454 0 0
ENSG00000138297 62.1 30.8 40.5 28.73 19.81 3.98405742645264 10.9921073913574 17.4672012329102
ENSG00000138303 23.5 21.9 15.2 14.73 15.08 7.4601502418518 5.81686449050903 7.62323999404907
ENSG00000138308 2.4 0 11.7 0.25 0 0 0 0
ENSG00000138315 1.5 0 2 0 0 0 0.0083894282579422 0
ENSG00000138316 0.4 1.3 0.1 0.04 0.45 0.156133070588112 1.33789730072021 0.0832261592149734
ENSG00000138326 767.9 457.3 701.2 494.09 247.93 418.372924804688 55.9555206298828 103.811454772949
ENSG00000138336 0.3 0.8 0.3 0.03 0.23 0.216002345085144 0.358418315649033 0.0692967772483826
ENSG00000138346 0.4 0.9 1.1 0.1 0.16 1.15268898010254 1.0166426897049 0.21006378531456
ENSG00000138347 48.3 0.1 0 13.62 0 0 0.0473252348601818 62.8867645263672
ENSG00000138356 1.9 0.7 77.5 3.16 0.16 21.0727119445801 0.308903992176056 6.22563409805298
ENSG00000138363 25 30 33.6 10.47 14.32 8.61402130126953 25.1836929321289 18.8866367340088
ENSG00000138375 6.1 6.5 6.4 1.4 2.88 6.40334463119507 2.70023131370544 1.69811248779297
ENSG00000138376 1.3 1.4 0.9 0.46 0.52 1.24157309532166 0.620484173297882 1.99333047866821
ENSG00000138378 17.4 4.4 1.1 0.11 3.19 0.622752904891968 6.01368522644043 0.411618918180466
ENSG00000138379 0.2 0.9 0.4 0 0.06 0.16811141371727 1.1427675485611 2.24976205825806
ENSG00000138380 4.7 8.5 7 0.59 1.41 2.28254771232605 3.66927719116211 1.45981431007385
ENSG00000138381 27.7 27.5 26.4 5.42 5.55 23.2012252807617 19.8236484527588 21.5248699188232
ENSG00000138382 51.8 27.9 29.9 9.02 6.2 13.4157705307007 23.6793117523193 30.1626586914062
ENSG00000138385 41 44.7 48.7 22.97 38.76 15.3174409866333 22.8066883087158 10.9681777954102
ENSG00000138386 19.5 15.9 15.1 2.73 3.59 9.11464214324951 8.2876329421997 1.59659278392792
ENSG00000138395 0.4 0.1 0.3 0 0 0.430489361286163 0.0132348909974098 0.393437683582306
ENSG00000138398 25.1 29.2 32.4 9.16 14.26 11.8770666122437 11.1285028457642 9.47664737701416
ENSG00000138399 28.3 11.3 11.6 6.09 1.59 1.75828492641449 5.76446962356567 1.80925703048706
ENSG00000138400 1.3 2.8 3.5 0 3.09 0.399728000164032 6.70758152008057 0.128238707780838
ENSG00000138411 7.8 6.2 1.9 4.1 5.05 0.394788682460785 2.69658088684082 0.645073890686035
ENSG00000138413 19.5 24 91.3 5.67 4.89 18.8989868164062 5.79307699203491 3.43002247810364
ENSG00000138430 26.5 30.9 26.7 12.48 32.17 8.03324317932129 21.3495292663574 14.8625793457031
ENSG00000138433 19.3 21.2 19.3 13.15 14.26 19.0183868408203 18.6207504272461 12.6877508163452
ENSG00000138434 30.9 33.3 55.7 6.66 4.89 10.982855796814 25.19384765625 25.9887943267822
ENSG00000138435 0.3 0.3 0 0.34 0 0 0.0852511823177338 52.1496353149414
ENSG00000138442 11.4 10.5 16.8 3.2 4.05 3.95101404190063 6.76629400253296 6.34141063690186
ENSG00000138443 32 73.3 23.8 10.79 39.69 12.675422668457 73.7309036254883 3.45141792297363
ENSG00000138448 62.2 41.4 50.6 19.44 14.52 17.9037475585938 26.3939971923828 8.37145900726318
ENSG00000138449 41.5 10 65.4 5.77 1.49 84.545768737793 5.88540697097778 14.891019821167
